source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
ciqual,25196,"Riste d'aubergines (aubergines, tomates, oignons), préemballée",fr,"Riste (Eggplant, tomatoes, onions), prepacked",entrées et plats composés starters and dishes,100,g,10.6,1.05,10.4,145,ciqual-2025-11-03
ciqual,25198,"Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées",fr,"Pasta with cheese sauce (spaghetti, tagliatelle…), prepacked",entrées et plats composés starters and dishes,100,g,15.9,7.17,7.4,163,ciqual-2025-11-03
ciqual,25199,"Palet ou galette de légumes, préfrit, surgelé",fr,"Vegetable rosti, pre-fried, frozen",entrées et plats composés starters and dishes,100,g,8.67,2.33,5.67,101,ciqual-2025-11-03
ciqual,25200,"Palette à la diable, préemballée",fr,"Devilled pork shoulder in mustard sauce, prepacked",entrées et plats composés starters and dishes,100,g,1,13,4.5,102,ciqual-2025-11-03
ciqual,25201,"Langue de boeuf sauce madère, préemballée",fr,"Beef tongue with Madeira wine sauce, prepacked",entrées et plats composés starters and dishes,100,g,4.5,9.5,13.5,180,ciqual-2025-11-03
ciqual,25203,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, crues",fr,"Fresh pasta, stuffed with vegetables (e.g. ravioli), prepacked, raw",entrées et plats composés starters and dishes,100,g,41.4,9.4,5.06,255,ciqual-2025-11-03
ciqual,25204,"Tajine de poulet, préemballé",fr,"Chicken tagine, prepacked",entrées et plats composés starters and dishes,100,g,14.4,7.54,3.7,127,ciqual-2025-11-03
ciqual,25205,"Chop suey (porc ou poulet, légumes), préemballé",fr,"Chop suey (pork or chicken, vegetables), prepacked",entrées et plats composés starters and dishes,100,g,7.8,5,3,78.2,ciqual-2025-11-03
ciqual,25207,"Porc au caramel, préemballé",fr,"Pork with caramel sauce, prepacked",entrées et plats composés starters and dishes,100,g,11.4,10,5.4,136,ciqual-2025-11-03
ciqual,25208,"Palet ou galette de légumes, préfrit, surgelé, cuit",fr,"Vegetable rosti, pre-fried, frozen, cooked",entrées et plats composés starters and dishes,100,g,8.45,3.31,5.7,105,ciqual-2025-11-03
ciqual,25210,"Saumon farci, préemballé",fr,"Stuffed salmon, prepacked",entrées et plats composés starters and dishes,100,g,0.4,18.8,16.2,227,ciqual-2025-11-03
ciqual,25211,"Boulettes au boeuf, à la sauce tomate, préemballées",fr,"Meat balls, beef, with tomato sauce, prepacked",entrées et plats composés starters and dishes,100,g,5.5,9,6.5,117,ciqual-2025-11-03
ciqual,25213,"Paupiette de veau, préemballée, rôtie/cuite au four",fr,"Veal paupiette, prepacked,  roasted/baked",entrées et plats composés starters and dishes,100,g,0.48,22,20.5,276,ciqual-2025-11-03
ciqual,25216,"Pâtes fraîches farcies (ex : raviolis, tortellinis), cuites (aliment moyen)",fr,"Pasta (e.g. ravioli), filled, cooked (average)",entrées et plats composés starters and dishes,100,g,25.6,7.97,6.48,198,ciqual-2025-11-03
ciqual,25217,"Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée",fr,"Vine leaf stuffed wih rice or dolmas, drained, prepacked",entrées et plats composés starters and dishes,100,g,18.6,2.63,6.5,150,ciqual-2025-11-03
ciqual,25219,"Lasagnes ou cannellonis aux légumes et au fromage de chèvre, préemballés, cuits",fr,"Lasagna or cannelloni with vegetables and goat cheese, prepacked, cooked",entrées et plats composés starters and dishes,100,g,14,7,10.2,179,ciqual-2025-11-03
ciqual,25220,"Choucroute cuisinée aux lardons, sans garniture, égouttée, cuite",fr,"Sauerkraut, seasoned and cooked with bacon bits, without garnish, drained, cooked",entrées et plats composés starters and dishes,100,g,0,1.38,6.6,75.5,ciqual-2025-11-03
ciqual,25221,"Boulettes au boeuf et à l'agneau (type kefta), préemballées, cuites",fr,"Meat balls, beef and lamb (kefta type), prepacked cooked",entrées et plats composés starters and dishes,100,g,7.5,15.7,15.7,235,ciqual-2025-11-03
ciqual,25222,"Boulettes au porc et au boeuf (à la suédoise), préemballées, cuites",fr,"Meat balls, pork and beef (Swedish-style), prepacked, cooked",entrées et plats composés starters and dishes,100,g,7.7,14.4,18.6,258,ciqual-2025-11-03
ciqual,25223,"Bouchées ou émincé végétal au soja et blé (convient aux véganes ou végétaliens), préemballé",fr,"Soy and wheat burger or bite (vegan), prepacked",entrées et plats composés starters and dishes,100,g,6.76,21.3,3.7,157,ciqual-2025-11-03
ciqual,25224,"Bouchées ou émincé au soja et blé  (ne convient pas aux véganes ou végétaliens), préemballé",fr,"Soy and wheat burger or bite (not vegan), prepacked",entrées et plats composés starters and dishes,100,g,8.19,19.3,7,185,ciqual-2025-11-03
ciqual,25225,"Nuggets ou croquette panée de blé (sans soja), préemballé",fr,"Wheat-based nuggets, breaded croquette (wo soybean), prepacked",entrées et plats composés starters and dishes,100,g,22.4,13.5,14.9,284,ciqual-2025-11-03
ciqual,25226,"Nuggets ou croquette panée de soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",fr,"Soybean and wheat-based nuggets, breaded croquette (not vegan), prepacked",entrées et plats composés starters and dishes,100,g,18.5,14.1,12.6,253,ciqual-2025-11-03
ciqual,25227,"Nuggets ou croquette panée de soja et blé (convient aux véganes ou végétaliens), préemballé",fr,"Soybean and wheat-based nuggets, breaded croquette (vegan), prepacked",entrées et plats composés starters and dishes,100,g,19.7,15.5,10.9,251,ciqual-2025-11-03
ciqual,25228,Pané soja et blé (ne convient pas aux véganes ou végétaliens),fr,"Schnitzel, soybean and wheat-based (not vegan), prepacked",entrées et plats composés starters and dishes,100,g,16.8,14.4,13.9,260,ciqual-2025-11-03
ciqual,25229,"Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée",fr,"Schnitzel or stick, soybean and wheat-based (vegan), prepacked",entrées et plats composés starters and dishes,100,g,18.8,16.9,10,245,ciqual-2025-11-03
ciqual,25230,"Pané soja, blé et fromage, type cordon bleu, préemballé",fr,"Schnitzel, soybean, wheat and cheese-based, cordon bleu-style, prepacked",entrées et plats composés starters and dishes,100,g,15.1,15.2,13.1,247,ciqual-2025-11-03
ciqual,25231,"Ravioli au tofu, à la sauce tomate, préemballés",fr,"Ravioli filled with tofu, in tomato sauce, prepacked",entrées et plats composés starters and dishes,100,g,12.5,3.13,2.7,91.7,ciqual-2025-11-03
ciqual,25232,"Saucisse végétale au blé ou seitan, préemballé",fr,"Plant-based sausage with wheat or seitan, prepacked","viandes, oeufs, poissons meat, egg and fish",100,g,7.53,29.1,10.5,250,ciqual-2025-11-03
ciqual,25233,"Galette de céréales au fromage (sans soja), préemballée",fr,"Cereal burger with cheese (without soybean), prepacked",entrées et plats composés starters and dishes,100,g,27.8,7,10.3,241,ciqual-2025-11-03
ciqual,25234,"Galette de céréales aux légumes (sans soja), préemballée",fr,"Cereal burger with végétables (without soybean), prepacked",entrées et plats composés starters and dishes,100,g,28,5.31,7.6,211,ciqual-2025-11-03
ciqual,25238,"Gratin de légumes, fait maison",fr,"Vegetables au gratin, home-made",entrées et plats composés starters and dishes,100,g,3.59,3.15,8.51,107,ciqual-2025-11-03
ciqual,25242,"Paëlla (poulet fruit de mer, chorizo, colin), fait maison",fr,"Paëlla, home-made",entrées et plats composés starters and dishes,100,g,22,6.38,2.2,135,ciqual-2025-11-03
ciqual,25243,"Nouilles asiatiques instantanées, aromatisées, cuites",fr,"Noodles, asian style, instant, flavoured, cooked",entrées et plats composés starters and dishes,100,g,21.1,3.75,6.9,164,ciqual-2025-11-03
ciqual,25396,"Feuilleté ou friand jambon fromage, préemballé",fr,"Ham and cheese puffed pastry, prepacked",entrées et plats composés starters and dishes,100,g,22.7,8.46,16.7,278,ciqual-2025-11-03
ciqual,25398,"Feuilleté ou friand au fromage, préemballé, à cuire",fr,"Cheese puff pastry, prepacked, to cook",entrées et plats composés starters and dishes,100,g,26.2,6.08,16.9,283,ciqual-2025-11-03
ciqual,25399,"Feuilleté ou friand aux escargots, préemballé",fr,"Snails in puff pastry, prepacked",entrées et plats composés starters and dishes,100,g,23.1,6.69,22.1,321,ciqual-2025-11-03
ciqual,25401,"Feuilleté ou friand au fromage, préemballé, cuit",fr,"Cheese puff pastry, prepacked, cooked",entrées et plats composés starters and dishes,100,g,28.1,8.25,17.1,302,ciqual-2025-11-03
ciqual,25402,"Feuilleté ou friand à la viande, préemballé",fr,"Meat puff pastry, prepacked",entrées et plats composés starters and dishes,100,g,27.3,9.59,22.6,354,ciqual-2025-11-03
ciqual,25403,"Hot-dog, préemballé",fr,"Hot-dog, prepacked",entrées et plats composés starters and dishes,100,g,26.3,10.9,13.8,278,ciqual-2025-11-03
ciqual,25404,"Pizza au fromage ou pizza margherita, préemballée",fr,"Pizza, cheese and tomato (Margherita), prepacked",entrées et plats composés starters and dishes,100,g,29.6,8.7,7.41,224,ciqual-2025-11-03
ciqual,25405,"Quiche lorraine, préemballée",fr,"Quiche Lorraine (eggs and lardoons quiche), prepacked",entrées et plats composés starters and dishes,100,g,21.5,8.39,16.4,269,ciqual-2025-11-03
ciqual,25409,"Crêpe ou galette béchamel et jambon, préemballée",fr,"Crepe or buckwheat pancake, filled with ham, prepacked",entrées et plats composés starters and dishes,100,g,24.3,7.5,8,199,ciqual-2025-11-03
ciqual,25410,"Crêpe ou galette béchamel, jambon et fromage, préemballée",fr,"Crepe or buckwheat pancake, filled with cheese, ham and béchamel sauce, prepacked",entrées et plats composés starters and dishes,100,g,16.3,9.83,7.9,179,ciqual-2025-11-03
ciqual,25411,"Crêpe ou galette béchamel et champignon, préemballée, surgelée",fr,"Crepe or buckwheat pancake, filled with mushrooms and béchamel sauce, prepacked, frozen",entrées et plats composés starters and dishes,100,g,20,4.5,5,144,ciqual-2025-11-03
ciqual,25412,"Bouchée à la reine, à la viande/volaille/quenelle",fr,Vol-au-vent with meat/poultry/quenelle,entrées et plats composés starters and dishes,100,g,24.5,6.12,18.9,296,ciqual-2025-11-03
ciqual,25413,"Hamburger, de restauration rapide",fr,"Hamburger, from fast food",entrées et plats composés starters and dishes,100,g,29.5,13.3,8.44,251,ciqual-2025-11-03
ciqual,25414,"Cheeseburger, de restauration rapide",fr,"Cheeseburger, from fast food",entrées et plats composés starters and dishes,100,g,22.3,14,15.8,290,ciqual-2025-11-03
ciqual,25415,"Double cheeseburger, de restauration rapide",fr,"Cheeseburger, double, from fast food",entrées et plats composés starters and dishes,100,g,19.4,15.5,16.7,290,ciqual-2025-11-03
ciqual,25416,"Burger au poisson, de restauration rapide",fr,"Fish burger, from fast food",entrées et plats composés starters and dishes,100,g,26.7,12.2,11.5,263,ciqual-2025-11-03
ciqual,25417,"Tarte aux légumes, préemballée",fr,"Tart, vegetables, prepacked",entrées et plats composés starters and dishes,100,g,21.8,5,11.7,216,ciqual-2025-11-03
ciqual,25418,"Croissant au jambon fromage, fait maison",fr,"Croissant filled with ham and cheese, homemade",entrées et plats composés starters and dishes,100,g,24.8,7.9,14.6,264,ciqual-2025-11-03
ciqual,25419,Rouleau de printemps,fr,Spring roll,entrées et plats composés starters and dishes,100,g,16.6,4.57,1.82,103,ciqual-2025-11-03
ciqual,25428,"Sandwich grec ou kebab, pita, crudités",fr,"Sandwich, pita bread, kebab and raw vegetables",entrées et plats composés starters and dishes,100,g,17,15.2,10.9,232,ciqual-2025-11-03
ciqual,25429,"Sandwich grec ou kebab, baguette, crudités",fr,"Sandwich, baguette, kebab and raw vegetables",entrées et plats composés starters and dishes,100,g,29.9,15,9.8,272,ciqual-2025-11-03
ciqual,25431,"Sandwich baguette, thon crudités mayonnaise, fait maison",fr,"Sandwich, baguette, tuna, raw vegetables and mayonnaise, homemade",entrées et plats composés starters and dishes,100,g,32.1,10.3,11.3,275,ciqual-2025-11-03
ciqual,25433,"Accra de poisson, préemballé",fr,"Caribbean-style fish fritters, fish acras, prepacked","(Genus and species unknown or multiple) viandes, oeufs, poissons meat, egg and fish",100,g,15.1,12.4,17.6,275,ciqual-2025-11-03
ciqual,25434,"Sandwich panini, jambon cru mozzarella, tomates",fr,"Sandwich, panini bread, cured ham, mozzarella cheese and tomato, toasted",entrées et plats composés starters and dishes,100,g,25.7,14.2,8.35,237,ciqual-2025-11-03
ciqual,25435,"Pizza jambon fromage, préemballée",fr,"Pizza, ham and cheese, prepacked",entrées et plats composés starters and dishes,100,g,26.2,10.7,8.49,228,ciqual-2025-11-03
ciqual,25437,Gougère,fr,Small cheese chou-pastry puff,entrées et plats composés starters and dishes,100,g,22.7,16.2,26.6,399,ciqual-2025-11-03
ciqual,25438,"Samoussa ou samossa ou brick garni, fait maison, cuit",fr,"Samosas or samoosas or filled filo pastry, home-made, cooked",entrées et plats composés starters and dishes,100,g,8.48,12.2,11.5,187,ciqual-2025-11-03
ciqual,25444,"Tarte au fromage, préemballée",fr,"Tart, cheese, prepacked",entrées et plats composés starters and dishes,100,g,20,9.44,16.7,271,ciqual-2025-11-03
ciqual,25454,"Tarte à la provençale, préemballée",fr,"Tart, Provence-style, prepacked",entrées et plats composés starters and dishes,100,g,21.8,5.34,12.5,224,ciqual-2025-11-03
ciqual,25456,Sushi ou maki aux produits de la mer,fr,"Sushi or maki, with seafood products",entrées et plats composés starters and dishes,100,g,26.9,6.69,3.7,171,ciqual-2025-11-03
ciqual,25457,"Pizza à la viande, type bolognaise, préemballée",fr,"Pizza, Bolognese-style with meat, prepacked",entrées et plats composés starters and dishes,100,g,27,9.7,7.03,214,ciqual-2025-11-03
ciqual,25459,Burritos au boeuf,fr,Burritos with beef,entrées et plats composés starters and dishes,100,g,14.3,8,8.5,170,ciqual-2025-11-03
ciqual,25460,"Fajita au poulet, préparé maison avec un kit",fr,"Fajitas, home-prepared from kit",entrées et plats composés starters and dishes,100,g,16,12.7,4.5,158,ciqual-2025-11-03
ciqual,25462,"Pizza au chorizo ou salami, préemballée",fr,"Pizza, chorizo or salami, prepacked",entrées et plats composés starters and dishes,100,g,24.7,9.88,10.4,236,ciqual-2025-11-03
ciqual,25463,"Pizza aux fruits de mer, préemballée",fr,"Pizza, seafood, prepacked",entrées et plats composés starters and dishes,100,g,25.2,9.67,8.02,215,ciqual-2025-11-03
ciqual,25464,"Pizza au saumon, préemballée",fr,"Pizza, salmon, prepacked",entrées et plats composés starters and dishes,100,g,26,9.28,9.72,232,ciqual-2025-11-03
ciqual,25468,"Pizza au chèvre et lardons, préemballée",fr,"Pizza, goat cheese and lardoons, prepacked",entrées et plats composés starters and dishes,100,g,26.5,10.3,11.5,253,ciqual-2025-11-03
ciqual,25472,"Pizza aux légumes ou pizza 4 saisons, préemballée",fr,"Pizza, vegetables or (4 seasons), prepacked",entrées et plats composés starters and dishes,100,g,25.1,7.58,7.78,206,ciqual-2025-11-03
ciqual,25475,"Sandwich baguette, jambon, oeuf, crudités, beurre",fr,"Sandwich, baguette, ham, hard-boiled egg, raw vegetables and butter",entrées et plats composés starters and dishes,100,g,31.7,10.1,5.98,225,ciqual-2025-11-03
ciqual,25476,"Sandwich baguette, poulet crudités mayonnaise, fait maison",fr,"Sandwich, baguette, chicken, raw vegetables and mayonnaise, homemade",entrées et plats composés starters and dishes,100,g,34.9,10.4,8.54,263,ciqual-2025-11-03
ciqual,25477,"Pizza champignons fromage, préemballée",fr,"Pizza, cheese and mushrooms, prepacked",entrées et plats composés starters and dishes,100,g,24.2,8,8.93,213,ciqual-2025-11-03
ciqual,25478,"Pizza aux fromages, préemballée",fr,"Pizza, cheeses, prepacked",entrées et plats composés starters and dishes,100,g,30.5,11.2,10.7,269,ciqual-2025-11-03
ciqual,25485,"Sandwich baguette, jambon emmental, préemballé",fr,"Sandwich, baguette, ham and emmental cheese, prepacked",entrées et plats composés starters and dishes,100,g,27.9,12.7,12.9,284,ciqual-2025-11-03
ciqual,25488,"Sandwich baguette, saumon fumé beurre",fr,"Sandwich, baguette, smoked salmon and butter",entrées et plats composés starters and dishes,100,g,41.7,11.5,5.6,268,ciqual-2025-11-03
ciqual,25490,"Sandwich baguette, thon maïs crudités, préemballé",fr,"Sandwich, baguette, tuna, sweet corn and raw vegetables, prepacked",entrées et plats composés starters and dishes,100,g,23.9,8.87,6.03,193,ciqual-2025-11-03
ciqual,25501,"Sandwich panini, trois fromages",fr,"Sandwich, panini bread, three-cheese, toasted",entrées et plats composés starters and dishes,100,g,25,17,14,294,ciqual-2025-11-03
ciqual,25502,"Burger au poulet, de restauration rapide",fr,"Chicken burger, from fast food",entrées et plats composés starters and dishes,100,g,23.8,12.7,11,249,ciqual-2025-11-03
ciqual,25503,"Bouchée à la reine, au poisson et fruits de mer, faite maison",fr,"Vol-au-vent with fish and seafood, homemade",entrées et plats composés starters and dishes,100,g,13.7,6.72,13.8,208,ciqual-2025-11-03
ciqual,25506,Brochette mixte de viande,fr,Mixed meat on skewer,entrées et plats composés starters and dishes,100,g,1.02,19.7,13.8,208,ciqual-2025-11-03
ciqual,25508,"Feuilleté ou friand jambon fromage, fait maison",fr,"Ham and cheese puffed pastry, homemade",entrées et plats composés starters and dishes,100,g,29.4,8.76,20.3,338,ciqual-2025-11-03
ciqual,25509,"Préparation à base de fromage(s) pour fondue savoyarde, préemballée",fr,"Savoy-style fondue cheese preparation (cheese, white wine …), prepacked",entrées et plats composés starters and dishes,100,g,3.4,14.6,17.1,237,ciqual-2025-11-03
ciqual,25510,"Gnocchi à la pomme de terre, cuit",fr,"Gnocchi, from potato, cooked",produits céréaliers cereal products,100,g,34.1,5.01,2.05,178,ciqual-2025-11-03
ciqual,25511,Légumes farcis (sauf tomate),fr,Stuffed vegetables (excluding tomato),entrées et plats composés starters and dishes,100,g,3.6,4.71,6.22,91.9,ciqual-2025-11-03
ciqual,25512,"Nuggets ou croquette panée de volaille, préemballé",fr,"Poultry nuggets, breaded croquette, prepacked",entrées et plats composés starters and dishes,100,g,18,13.1,13.2,247,ciqual-2025-11-03
ciqual,25513,Pan bagnat,fr,"Large round sandwich with lettuce, tuna, anchovy and black olives",entrées et plats composés starters and dishes,100,g,27.8,7.95,6.48,205,ciqual-2025-11-03
ciqual,25516,Pizza (aliment moyen),fr,Pizza (average),entrées et plats composés starters and dishes,100,g,27.4,10,8.88,234,ciqual-2025-11-03
ciqual,25517,"Sandwich baguette, jambon beurre, fait maison",fr,"Sandwich, baguette, ham and butter, homemade",entrées et plats composés starters and dishes,100,g,35.1,11.6,10.5,285,ciqual-2025-11-03
ciqual,25518,"Sandwich baguette, camembert beurre, fait maison",fr,"Sandwich, baguette, camembert cheese and butter, homemade",entrées et plats composés starters and dishes,100,g,34.8,11.9,16.7,341,ciqual-2025-11-03
ciqual,25519,"Sandwich baguette, pâté cornichons",fr,"Sandwich, baguette, pâté and pickles",entrées et plats composés starters and dishes,100,g,33.5,10.1,13.9,304,ciqual-2025-11-03
ciqual,25520,"Sandwich baguette, saucisson beurre, fait maison",fr,"Sandwich, baguette, dry sausage and butter, homemade",entrées et plats composés starters and dishes,100,g,35.2,13.7,19.4,374,ciqual-2025-11-03
ciqual,25521,"Sandwich baguette, jambon emmental beurre",fr,"Sandwich, baguette, ham, emmental cheese and butter",entrées et plats composés starters and dishes,100,g,30.2,13.4,13.2,298,ciqual-2025-11-03
ciqual,25522,Sandwich (aliment moyen),fr,Sandwich (average),entrées et plats composés starters and dishes,100,g,30.3,12.4,11.7,280,ciqual-2025-11-03
ciqual,25523,"Toasts ou canapés salés, garnitures diverses, préemballés",fr,"Canapés (savoury toasts with various toppings), prepacked",entrées et plats composés starters and dishes,100,g,22.4,9.09,13.3,251,ciqual-2025-11-03
ciqual,25524,"Tomate à la provençale, fait maison",fr,"Provencal-style tomato (breaded tomatoes stuffed with garlic and parsley), home-made",entrées et plats composés starters and dishes,100,g,6.55,1.65,4.32,75.7,ciqual-2025-11-03
ciqual,25525,Sauce tomate cuisinée pour pizza,fr,Tomato sauce for pizza,aides culinaires et ingrédients divers miscellaneous,100,g,4.71,2.04,0.75,41.5,ciqual-2025-11-03
ciqual,25528,"Pissaladière, préemballée",fr,"Pizza, onion anchovy and black olives, prepacked",entrées et plats composés starters and dishes,100,g,26.3,4.8,15.1,265,ciqual-2025-11-03
ciqual,25529,"Tarte à l'oignon, préemballée",fr,"Tart, onion, prepacked",entrées et plats composés starters and dishes,100,g,23.5,7,17.2,280,ciqual-2025-11-03
ciqual,25530,"Sandwich baguette, crudités diverses mayonnaise",fr,"Sandwich, baguette, raw vegetables and mayonnaise",entrées et plats composés starters and dishes,100,g,30.6,6.54,7.9,224,ciqual-2025-11-03
ciqual,25531,"Sandwich baguette, dinde crudités mayonnaise",fr,"Sandwich, baguette, turkey, raw vegetables and mayonnaise",entrées et plats composés starters and dishes,100,g,31.2,12.4,8.82,257,ciqual-2025-11-03
ciqual,25532,"Sandwich baguette, oeuf crudités mayonnaise",fr,"Sandwich, baguette, egg, raw vegetables and mayonnaise",entrées et plats composés starters and dishes,100,g,31.6,8.52,9.47,249,ciqual-2025-11-03
ciqual,25533,"Sandwich baguette, porc crudités mayonnaise",fr,"Sandwich, baguette, pork, raw vegetables and mayonnaise",entrées et plats composés starters and dishes,100,g,31.2,12,10.6,272,ciqual-2025-11-03
ciqual,25535,"Sandwich baguette, merguez ketchup moutarde",fr,"Sandwich, baguette, merguez sausage, ketchup and mustard",entrées et plats composés starters and dishes,100,g,32.7,13.1,11.4,289,ciqual-2025-11-03
ciqual,25536,"Sandwich baguette, salami beurre",fr,"Sandwich, baguette, salami and butter",entrées et plats composés starters and dishes,100,g,33.9,12.5,21.4,381,ciqual-2025-11-03
ciqual,25537,"Carpaccio de saumon avec marinade, fait maison",fr,"Salmon carpaccio, with marinade, home-made","(Genus and species unknown or multiple) viandes, oeufs, poissons meat, egg and fish",100,g,0.22,16.9,18.8,238,ciqual-2025-11-03
ciqual,25538,"Carpaccio de boeuf, avec marinade (huile, herbes, fromage), fait maison",fr,"Beef carpaccio, with marinade (oil, herbs, cheese), home-made",entrées et plats composés starters and dishes,100,g,0.55,15.2,23,271,ciqual-2025-11-03
ciqual,25539,Brochette de poisson,fr,Fish on skewer,entrées et plats composés starters and dishes,100,g,0.86,18,5.71,127,ciqual-2025-11-03
ciqual,25540,Brochette de crevettes,fr,Shrimps on skewer,entrées et plats composés starters and dishes,100,g,1.6,16.4,7.38,140,ciqual-2025-11-03
ciqual,25541,Brochette d'agneau,fr,Lamb on skewer,entrées et plats composés starters and dishes,100,g,2.54,13.2,7.93,137,ciqual-2025-11-03
ciqual,25542,"Croque-madame, fait maison",fr,"Toasted ham and cheese sandwich, topped with a fried egg, homemade",entrées et plats composés starters and dishes,100,g,16.1,13.7,15.5,261,ciqual-2025-11-03
ciqual,25543,Sandwich baguette (aliment moyen),fr,Sandwich baguette (average),entrées et plats composés starters and dishes,100,g,33.2,11.7,12.1,293,ciqual-2025-11-03
ciqual,25546,"Fromage pané au jambon, préemballé",fr,"Cheese with ham, breaded, prepacked",entrées et plats composés starters and dishes,100,g,15.3,17.4,14.6,262,ciqual-2025-11-03
ciqual,25547,"Croque-monsieur, préemballé",fr,"Toasted ham and cheese sandwich, prepacked",entrées et plats composés starters and dishes,100,g,26.1,10.6,11.4,253,ciqual-2025-11-03
ciqual,25548,"Pizza jambon fromage champignons ou pizza royale, reine ou regina, préemballée",fr,"Pizza, ham cheese and mushrooms (Regina), prepacked",entrées et plats composés starters and dishes,100,g,25.9,9.5,6.89,208,ciqual-2025-11-03
ciqual,25549,"Crêpe ou galette béchamel et fromage, préemballée",fr,"Crepe or buckwheat pancake, filled with cheese and béchamel sauce, prepacked",entrées et plats composés starters and dishes,100,g,17,6.5,6,150,ciqual-2025-11-03
ciqual,25550,"Flammenkueche ou tarte flambée aux lardons, préemballée",fr,"Flamed tart (thin-crusted onion tart with cream and lardoons), prepacked",entrées et plats composés starters and dishes,100,g,31.8,8.81,14.8,300,ciqual-2025-11-03
ciqual,25551,"Beignet de viande, volaille ou poisson, fait maison, cuit",fr,"Meat, poultry or fish fritters, home-made, cooked",entrées et plats composés starters and dishes,100,g,10,18.7,13.5,238,ciqual-2025-11-03
ciqual,25552,"Crêpe ou galette béchamel, jambon et fromage et champignon, préemballée",fr,"Crepe or buckwheat pancake, filled with cheese, ham, mushrooms and béchamel sauce, prepacked",entrées et plats composés starters and dishes,100,g,14.7,6.56,6.3,144,ciqual-2025-11-03
ciqual,25553,"Tarte ou tourte aux poireaux, préemballée",fr,"Tart, leek, prepacked",entrées et plats composés starters and dishes,100,g,20.9,5.29,13.3,229,ciqual-2025-11-03
ciqual,25555,"Tarte au saumon, préemballée",fr,"Tart, salmon, prepacked",entrées et plats composés starters and dishes,100,g,24.2,8.41,13.2,251,ciqual-2025-11-03
ciqual,25556,Beignet de légumes,fr,Vegetable fritters,entrées et plats composés starters and dishes,100,g,12.1,4,8,140,ciqual-2025-11-03
ciqual,25557,"Brick à l'oeuf, fait maison, cuit",fr,"Fritter, filled with eggs (filo pastry), home-made, cooked",entrées et plats composés starters and dishes,100,g,12.3,10.4,18.1,255,ciqual-2025-11-03
ciqual,25558,"Samossa ou samoussa ou brick au boeuf, fait maison, cuit",fr,"Brick pastry with beef, home-made, cooked",entrées et plats composés starters and dishes,100,g,33.5,10.4,17,342,ciqual-2025-11-03
ciqual,25559,"Brick à la pomme de terre, fait maison, cuit",fr,"Fritter, filled with potatoes (filo pastry), home-made, cooked",entrées et plats composés starters and dishes,100,g,19.6,3.25,13.4,215,ciqual-2025-11-03
ciqual,25560,"Tourte au riesling (porc, riesling, champignons), préemballée",fr,"Pie (pork, riesling wine, mushrooms), prepacked",entrées et plats composés starters and dishes,100,g,23.7,10.2,12.6,251,ciqual-2025-11-03
ciqual,25561,"Tarte à la tomate, préemballée",fr,"Tart, tomato, prepacked",entrées et plats composés starters and dishes,100,g,23.4,6,11.6,225,ciqual-2025-11-03
ciqual,25562,"Crêpe ou galette complète (oeuf, jambon, fromage), préemballée",fr,"Crepe or buckwheat pancake, filled with egg, ham and cheese, prepacked",entrées et plats composés starters and dishes,100,g,15.2,15.3,9.8,219,ciqual-2025-11-03
ciqual,25564,"Tarte aux noix de Saint-Jacques, préemballée",fr,"Tart, scallops tart, prepacked",entrées et plats composés starters and dishes,100,g,21.7,7.2,11.5,222,ciqual-2025-11-03
ciqual,25565,Yakitori (brochettes japonaises grillées en sauce),fr,"Yakitori (grilled meat on skewers, Japanese-style, with sauce)",entrées et plats composés starters and dishes,100,g,9.3,26,3.3,172,ciqual-2025-11-03
ciqual,25566,"Brochette de porc, crue",fr,"Pork on skewer, raw",entrées et plats composés starters and dishes,100,g,2.1,15.6,6.5,131,ciqual-2025-11-03
ciqual,25568,"Pastilla au poulet, préemballée",fr,"Pastilla filled with chicken (pie), prepacked",entrées et plats composés starters and dishes,100,g,14.1,12.3,12.2,218,ciqual-2025-11-03
ciqual,25570,"Pizza aux lardons, oignons et fromage, préemballée",fr,"Pizza, lardoons onions and cheese, prepacked",entrées et plats composés starters and dishes,100,g,28.3,8.16,9.59,236,ciqual-2025-11-03
ciqual,25571,"Falafel ou boulette de pois-chiche et/ou fève, vente à emporter",fr,"Falafel, from take-away",entrées et plats composés starters and dishes,100,g,18.7,8.25,14.4,252,ciqual-2025-11-03
ciqual,25572,"Crêpe ou galette aux noix de Saint-Jacques, préemballée",fr,"Crepe or buckwheat pancake, filled with scallops, prepacked",entrées et plats composés starters and dishes,100,g,15.5,6.1,6.2,144,ciqual-2025-11-03
ciqual,25573,Tarte ou quiche salée (aliment moyen),fr,"Tart, savoury (average)",entrées et plats composés starters and dishes,100,g,24.3,8.04,15.1,268,ciqual-2025-11-03
ciqual,25575,"Sandwich pain de mie complet, thon crudités, préemballé",fr,"Sandwich, club, wholemeal bread, tuna and raw vegetables, prepacked",entrées et plats composés starters and dishes,100,g,24.3,9.48,7.28,207,ciqual-2025-11-03
